ticker,period,period_order,sector,link,meaning,score,status,severity
SZC,2023Q3,8095,Real Estate,EBIT -> LNST,Financing and tax drag,20.0,broken,High
SZC,2023Q3,8095,Real Estate,LNST -> CFO,Earnings quality,55.0,weak,Medium
SZC,2023Q3,8095,Real Estate,CFO -> FCF,Cash after investment,55.0,weak,Medium
SZC,2023Q3,8095,Real Estate,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
SZC,2023Q4,8096,Real Estate,Revenue -> Gross Profit,Revenue quality,20.0,broken,High
SZC,2023Q4,8096,Real Estate,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
SZC,2023Q4,8096,Real Estate,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
SZC,2023Q4,8096,Real Estate,LNST -> CFO,Earnings quality,100.0,confirmed,Low
SZC,2023Q4,8096,Real Estate,CFO -> FCF,Cash after investment,100.0,confirmed,Low
SZC,2023Q4,8096,Real Estate,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
SZC,2024Q1,8097,Real Estate,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
SZC,2024Q1,8097,Real Estate,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
SZC,2024Q1,8097,Real Estate,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
SZC,2024Q1,8097,Real Estate,LNST -> CFO,Earnings quality,100.0,confirmed,Low
SZC,2024Q1,8097,Real Estate,CFO -> FCF,Cash after investment,55.0,weak,Medium
SZC,2024Q1,8097,Real Estate,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
SZC,2024Q2,8098,Real Estate,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
SZC,2024Q2,8098,Real Estate,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
SZC,2024Q2,8098,Real Estate,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
SZC,2024Q2,8098,Real Estate,LNST -> CFO,Earnings quality,100.0,confirmed,Low
SZC,2024Q2,8098,Real Estate,CFO -> FCF,Cash after investment,55.0,weak,Medium
SZC,2024Q2,8098,Real Estate,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
SZC,2024Q3,8099,Real Estate,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
SZC,2024Q3,8099,Real Estate,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
SZC,2024Q3,8099,Real Estate,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
SZC,2024Q3,8099,Real Estate,LNST -> CFO,Earnings quality,100.0,confirmed,Low
SZC,2024Q3,8099,Real Estate,CFO -> FCF,Cash after investment,100.0,confirmed,Low
SZC,2024Q3,8099,Real Estate,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
SZC,2024Q4,8100,Real Estate,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
SZC,2024Q4,8100,Real Estate,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
SZC,2024Q4,8100,Real Estate,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
SZC,2024Q4,8100,Real Estate,LNST -> CFO,Earnings quality,100.0,confirmed,Low
SZC,2024Q4,8100,Real Estate,CFO -> FCF,Cash after investment,100.0,confirmed,Low
SZC,2024Q4,8100,Real Estate,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
SZC,2025Q1,8101,Real Estate,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
SZC,2025Q1,8101,Real Estate,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
SZC,2025Q1,8101,Real Estate,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
SZC,2025Q1,8101,Real Estate,LNST -> CFO,Earnings quality,100.0,confirmed,Low
SZC,2025Q1,8101,Real Estate,CFO -> FCF,Cash after investment,100.0,confirmed,Low
SZC,2025Q1,8101,Real Estate,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
SZC,2025Q2,8102,Real Estate,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
SZC,2025Q2,8102,Real Estate,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
SZC,2025Q2,8102,Real Estate,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
SZC,2025Q2,8102,Real Estate,LNST -> CFO,Earnings quality,100.0,confirmed,Low
SZC,2025Q2,8102,Real Estate,CFO -> FCF,Cash after investment,55.0,weak,Medium
SZC,2025Q2,8102,Real Estate,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
SZC,2025Q3,8103,Real Estate,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
SZC,2025Q3,8103,Real Estate,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
SZC,2025Q3,8103,Real Estate,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
SZC,2025Q3,8103,Real Estate,LNST -> CFO,Earnings quality,55.0,weak,Medium
SZC,2025Q3,8103,Real Estate,CFO -> FCF,Cash after investment,55.0,weak,Medium
SZC,2025Q3,8103,Real Estate,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
SZC,2025Q4,8104,Real Estate,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
SZC,2025Q4,8104,Real Estate,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
SZC,2025Q4,8104,Real Estate,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
SZC,2025Q4,8104,Real Estate,LNST -> CFO,Earnings quality,55.0,weak,Medium
SZC,2025Q4,8104,Real Estate,CFO -> FCF,Cash after investment,55.0,weak,Medium
SZC,2025Q4,8104,Real Estate,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
SZC,2026Q1,8105,Real Estate,Revenue -> Gross Profit,Revenue quality,20.0,broken,High
SZC,2026Q1,8105,Real Estate,Gross Profit -> EBIT,Operating cost control,20.0,broken,High
SZC,2026Q1,8105,Real Estate,EBIT -> LNST,Financing and tax drag,20.0,broken,High
SZC,2026Q1,8105,Real Estate,LNST -> CFO,Earnings quality,55.0,weak,Medium
SZC,2026Q1,8105,Real Estate,CFO -> FCF,Cash after investment,55.0,weak,Medium
SZC,2026Q1,8105,Real Estate,FCF -> Equity / Balance Sheet,Self-funded growth,55.0,weak,Medium
TCB,2018Q1,8073,Banks,Revenue -> Gross Profit,Revenue quality,,insufficient,Insufficient Data
TCB,2018Q1,8073,Banks,Gross Profit -> EBIT,Operating cost control,,insufficient,Insufficient Data
TCB,2018Q1,8073,Banks,EBIT -> LNST,Financing and tax drag,,insufficient,Insufficient Data
TCB,2018Q1,8073,Banks,LNST -> CFO,Earnings quality,,insufficient,Insufficient Data
TCB,2018Q1,8073,Banks,CFO -> FCF,Cash after investment,,insufficient,Insufficient Data
TCB,2018Q1,8073,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,,insufficient,Insufficient Data
TCB,2018Q2,8074,Banks,Revenue -> Gross Profit,Revenue quality,,insufficient,Insufficient Data
TCB,2018Q2,8074,Banks,Gross Profit -> EBIT,Operating cost control,,insufficient,Insufficient Data
TCB,2018Q2,8074,Banks,EBIT -> LNST,Financing and tax drag,,insufficient,Insufficient Data
TCB,2018Q2,8074,Banks,LNST -> CFO,Earnings quality,,insufficient,Insufficient Data
TCB,2018Q2,8074,Banks,CFO -> FCF,Cash after investment,,insufficient,Insufficient Data
TCB,2018Q2,8074,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,,insufficient,Insufficient Data
TCB,2018Q3,8075,Banks,Revenue -> Gross Profit,Revenue quality,,insufficient,Insufficient Data
TCB,2018Q3,8075,Banks,Gross Profit -> EBIT,Operating cost control,,insufficient,Insufficient Data
TCB,2018Q3,8075,Banks,EBIT -> LNST,Financing and tax drag,,insufficient,Insufficient Data
TCB,2018Q3,8075,Banks,LNST -> CFO,Earnings quality,,insufficient,Insufficient Data
TCB,2018Q3,8075,Banks,CFO -> FCF,Cash after investment,,insufficient,Insufficient Data
TCB,2018Q3,8075,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,,insufficient,Insufficient Data
TCB,2018Q4,8076,Banks,Revenue -> Gross Profit,Revenue quality,,insufficient,Insufficient Data
TCB,2018Q4,8076,Banks,Gross Profit -> EBIT,Operating cost control,,insufficient,Insufficient Data
TCB,2018Q4,8076,Banks,EBIT -> LNST,Financing and tax drag,,insufficient,Insufficient Data
TCB,2018Q4,8076,Banks,LNST -> CFO,Earnings quality,,insufficient,Insufficient Data
TCB,2018Q4,8076,Banks,CFO -> FCF,Cash after investment,55.0,weak,Medium
TCB,2018Q4,8076,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,,insufficient,Insufficient Data
TCB,2019Q1,8077,Banks,Revenue -> Gross Profit,Revenue quality,,insufficient,Insufficient Data
TCB,2019Q1,8077,Banks,Gross Profit -> EBIT,Operating cost control,,insufficient,Insufficient Data
TCB,2019Q1,8077,Banks,EBIT -> LNST,Financing and tax drag,,insufficient,Insufficient Data
TCB,2019Q1,8077,Banks,LNST -> CFO,Earnings quality,,insufficient,Insufficient Data
TCB,2019Q1,8077,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2019Q1,8077,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2019Q2,8078,Banks,Revenue -> Gross Profit,Revenue quality,,insufficient,Insufficient Data
TCB,2019Q2,8078,Banks,Gross Profit -> EBIT,Operating cost control,,insufficient,Insufficient Data
TCB,2019Q2,8078,Banks,EBIT -> LNST,Financing and tax drag,,insufficient,Insufficient Data
TCB,2019Q2,8078,Banks,LNST -> CFO,Earnings quality,,insufficient,Insufficient Data
TCB,2019Q2,8078,Banks,CFO -> FCF,Cash after investment,20.0,broken,High
TCB,2019Q2,8078,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2019Q3,8079,Banks,Revenue -> Gross Profit,Revenue quality,,insufficient,Insufficient Data
TCB,2019Q3,8079,Banks,Gross Profit -> EBIT,Operating cost control,,insufficient,Insufficient Data
TCB,2019Q3,8079,Banks,EBIT -> LNST,Financing and tax drag,,insufficient,Insufficient Data
TCB,2019Q3,8079,Banks,LNST -> CFO,Earnings quality,,insufficient,Insufficient Data
TCB,2019Q3,8079,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2019Q3,8079,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2019Q4,8080,Banks,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
TCB,2019Q4,8080,Banks,Gross Profit -> EBIT,Operating cost control,55.0,weak,Medium
TCB,2019Q4,8080,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2019Q4,8080,Banks,LNST -> CFO,Earnings quality,100.0,confirmed,Low
TCB,2019Q4,8080,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2019Q4,8080,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2020Q1,8081,Banks,Revenue -> Gross Profit,Revenue quality,55.0,weak,Medium
TCB,2020Q1,8081,Banks,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
TCB,2020Q1,8081,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2020Q1,8081,Banks,LNST -> CFO,Earnings quality,100.0,confirmed,Low
TCB,2020Q1,8081,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2020Q1,8081,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2020Q2,8082,Banks,Revenue -> Gross Profit,Revenue quality,55.0,weak,Medium
TCB,2020Q2,8082,Banks,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
TCB,2020Q2,8082,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2020Q2,8082,Banks,LNST -> CFO,Earnings quality,55.0,weak,Medium
TCB,2020Q2,8082,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2020Q2,8082,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2020Q3,8083,Banks,Revenue -> Gross Profit,Revenue quality,55.0,weak,Medium
TCB,2020Q3,8083,Banks,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
TCB,2020Q3,8083,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2020Q3,8083,Banks,LNST -> CFO,Earnings quality,20.0,broken,High
TCB,2020Q3,8083,Banks,CFO -> FCF,Cash after investment,20.0,broken,High
TCB,2020Q3,8083,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2020Q4,8084,Banks,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
TCB,2020Q4,8084,Banks,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
TCB,2020Q4,8084,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2020Q4,8084,Banks,LNST -> CFO,Earnings quality,20.0,broken,High
TCB,2020Q4,8084,Banks,CFO -> FCF,Cash after investment,20.0,broken,High
TCB,2020Q4,8084,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2021Q1,8085,Banks,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
TCB,2021Q1,8085,Banks,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
TCB,2021Q1,8085,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2021Q1,8085,Banks,LNST -> CFO,Earnings quality,20.0,broken,High
TCB,2021Q1,8085,Banks,CFO -> FCF,Cash after investment,20.0,broken,High
TCB,2021Q1,8085,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2021Q2,8086,Banks,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
TCB,2021Q2,8086,Banks,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
TCB,2021Q2,8086,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2021Q2,8086,Banks,LNST -> CFO,Earnings quality,20.0,broken,High
TCB,2021Q2,8086,Banks,CFO -> FCF,Cash after investment,20.0,broken,High
TCB,2021Q2,8086,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2021Q3,8087,Banks,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
TCB,2021Q3,8087,Banks,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
TCB,2021Q3,8087,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2021Q3,8087,Banks,LNST -> CFO,Earnings quality,100.0,confirmed,Low
TCB,2021Q3,8087,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2021Q3,8087,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2021Q4,8088,Banks,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
TCB,2021Q4,8088,Banks,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
TCB,2021Q4,8088,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2021Q4,8088,Banks,LNST -> CFO,Earnings quality,55.0,weak,Medium
TCB,2021Q4,8088,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2021Q4,8088,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2022Q1,8089,Banks,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
TCB,2022Q1,8089,Banks,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
TCB,2022Q1,8089,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2022Q1,8089,Banks,LNST -> CFO,Earnings quality,100.0,confirmed,Low
TCB,2022Q1,8089,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2022Q1,8089,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2022Q2,8090,Banks,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
TCB,2022Q2,8090,Banks,Gross Profit -> EBIT,Operating cost control,55.0,weak,Medium
TCB,2022Q2,8090,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2022Q2,8090,Banks,LNST -> CFO,Earnings quality,100.0,confirmed,Low
TCB,2022Q2,8090,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2022Q2,8090,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2022Q3,8091,Banks,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
TCB,2022Q3,8091,Banks,Gross Profit -> EBIT,Operating cost control,55.0,weak,Medium
TCB,2022Q3,8091,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2022Q3,8091,Banks,LNST -> CFO,Earnings quality,100.0,confirmed,Low
TCB,2022Q3,8091,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2022Q3,8091,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2022Q4,8092,Banks,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
TCB,2022Q4,8092,Banks,Gross Profit -> EBIT,Operating cost control,55.0,weak,Medium
TCB,2022Q4,8092,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2022Q4,8092,Banks,LNST -> CFO,Earnings quality,100.0,confirmed,Low
TCB,2022Q4,8092,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2022Q4,8092,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2023Q1,8093,Banks,Revenue -> Gross Profit,Revenue quality,55.0,weak,Medium
TCB,2023Q1,8093,Banks,Gross Profit -> EBIT,Operating cost control,55.0,weak,Medium
TCB,2023Q1,8093,Banks,EBIT -> LNST,Financing and tax drag,55.0,weak,Medium
TCB,2023Q1,8093,Banks,LNST -> CFO,Earnings quality,55.0,weak,Medium
TCB,2023Q1,8093,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2023Q1,8093,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2023Q2,8094,Banks,Revenue -> Gross Profit,Revenue quality,20.0,broken,High
TCB,2023Q2,8094,Banks,Gross Profit -> EBIT,Operating cost control,20.0,broken,High
TCB,2023Q2,8094,Banks,EBIT -> LNST,Financing and tax drag,20.0,broken,High
TCB,2023Q2,8094,Banks,LNST -> CFO,Earnings quality,55.0,weak,Medium
TCB,2023Q2,8094,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2023Q2,8094,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2023Q3,8095,Banks,Revenue -> Gross Profit,Revenue quality,20.0,broken,High
TCB,2023Q3,8095,Banks,Gross Profit -> EBIT,Operating cost control,20.0,broken,High
TCB,2023Q3,8095,Banks,EBIT -> LNST,Financing and tax drag,20.0,broken,High
TCB,2023Q3,8095,Banks,LNST -> CFO,Earnings quality,55.0,weak,Medium
TCB,2023Q3,8095,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2023Q3,8095,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2023Q4,8096,Banks,Revenue -> Gross Profit,Revenue quality,20.0,broken,High
TCB,2023Q4,8096,Banks,Gross Profit -> EBIT,Operating cost control,20.0,broken,High
TCB,2023Q4,8096,Banks,EBIT -> LNST,Financing and tax drag,20.0,broken,High
TCB,2023Q4,8096,Banks,LNST -> CFO,Earnings quality,55.0,weak,Medium
TCB,2023Q4,8096,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2023Q4,8096,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2024Q1,8097,Banks,Revenue -> Gross Profit,Revenue quality,55.0,weak,Medium
TCB,2024Q1,8097,Banks,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
TCB,2024Q1,8097,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2024Q1,8097,Banks,LNST -> CFO,Earnings quality,100.0,confirmed,Low
TCB,2024Q1,8097,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2024Q1,8097,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2024Q2,8098,Banks,Revenue -> Gross Profit,Revenue quality,55.0,weak,Medium
TCB,2024Q2,8098,Banks,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
TCB,2024Q2,8098,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2024Q2,8098,Banks,LNST -> CFO,Earnings quality,100.0,confirmed,Low
TCB,2024Q2,8098,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2024Q2,8098,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2024Q3,8099,Banks,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
TCB,2024Q3,8099,Banks,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
TCB,2024Q3,8099,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2024Q3,8099,Banks,LNST -> CFO,Earnings quality,100.0,confirmed,Low
TCB,2024Q3,8099,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2024Q3,8099,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2024Q4,8100,Banks,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
TCB,2024Q4,8100,Banks,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
TCB,2024Q4,8100,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2024Q4,8100,Banks,LNST -> CFO,Earnings quality,100.0,confirmed,Low
TCB,2024Q4,8100,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2024Q4,8100,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2025Q1,8101,Banks,Revenue -> Gross Profit,Revenue quality,100.0,confirmed,Low
TCB,2025Q1,8101,Banks,Gross Profit -> EBIT,Operating cost control,55.0,weak,Medium
TCB,2025Q1,8101,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2025Q1,8101,Banks,LNST -> CFO,Earnings quality,100.0,confirmed,Low
TCB,2025Q1,8101,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2025Q1,8101,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2025Q2,8102,Banks,Revenue -> Gross Profit,Revenue quality,20.0,broken,High
TCB,2025Q2,8102,Banks,Gross Profit -> EBIT,Operating cost control,20.0,broken,High
TCB,2025Q2,8102,Banks,EBIT -> LNST,Financing and tax drag,20.0,broken,High
TCB,2025Q2,8102,Banks,LNST -> CFO,Earnings quality,55.0,weak,Medium
TCB,2025Q2,8102,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2025Q2,8102,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2025Q3,8103,Banks,Revenue -> Gross Profit,Revenue quality,20.0,broken,High
TCB,2025Q3,8103,Banks,Gross Profit -> EBIT,Operating cost control,20.0,broken,High
TCB,2025Q3,8103,Banks,EBIT -> LNST,Financing and tax drag,20.0,broken,High
TCB,2025Q3,8103,Banks,LNST -> CFO,Earnings quality,55.0,weak,Medium
TCB,2025Q3,8103,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2025Q3,8103,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2025Q4,8104,Banks,Revenue -> Gross Profit,Revenue quality,55.0,weak,Medium
TCB,2025Q4,8104,Banks,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
TCB,2025Q4,8104,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2025Q4,8104,Banks,LNST -> CFO,Earnings quality,100.0,confirmed,Low
TCB,2025Q4,8104,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2025Q4,8104,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCB,2026Q1,8105,Banks,Revenue -> Gross Profit,Revenue quality,55.0,weak,Medium
TCB,2026Q1,8105,Banks,Gross Profit -> EBIT,Operating cost control,100.0,confirmed,Low
TCB,2026Q1,8105,Banks,EBIT -> LNST,Financing and tax drag,100.0,confirmed,Low
TCB,2026Q1,8105,Banks,LNST -> CFO,Earnings quality,100.0,confirmed,Low
TCB,2026Q1,8105,Banks,CFO -> FCF,Cash after investment,100.0,confirmed,Low
TCB,2026Q1,8105,Banks,FCF -> Equity / Balance Sheet,Self-funded growth,100.0,confirmed,Low
TCH,2018Q1,8073,Real Estate,Revenue -> Gross Profit,Revenue quality,,insufficient,Insufficient Data
TCH,2018Q1,8073,Real Estate,Gross Profit -> EBIT,Operating cost control,,insufficient,Insufficient Data
TCH,2018Q1,8073,Real Estate,EBIT -> LNST,Financing and tax drag,,insufficient,Insufficient Data
TCH,2018Q1,8073,Real Estate,LNST -> CFO,Earnings quality,,insufficient,Insufficient Data
TCH,2018Q1,8073,Real Estate,CFO -> FCF,Cash after investment,,insufficient,Insufficient Data
TCH,2018Q1,8073,Real Estate,FCF -> Equity / Balance Sheet,Self-funded growth,,insufficient,Insufficient Data
TCH,2018Q2,8074,Real Estate,Revenue -> Gross Profit,Revenue quality,,insufficient,Insufficient Data
TCH,2018Q2,8074,Real Estate,Gross Profit -> EBIT,Operating cost control,,insufficient,Insufficient Data
TCH,2018Q2,8074,Real Estate,EBIT -> LNST,Financing and tax drag,,insufficient,Insufficient Data
TCH,2018Q2,8074,Real Estate,LNST -> CFO,Earnings quality,,insufficient,Insufficient Data
TCH,2018Q2,8074,Real Estate,CFO -> FCF,Cash after investment,,insufficient,Insufficient Data
TCH,2018Q2,8074,Real Estate,FCF -> Equity / Balance Sheet,Self-funded growth,,insufficient,Insufficient Data
TCH,2018Q3,8075,Real Estate,Revenue -> Gross Profit,Revenue quality,,insufficient,Insufficient Data
TCH,2018Q3,8075,Real Estate,Gross Profit -> EBIT,Operating cost control,,insufficient,Insufficient Data
TCH,2018Q3,8075,Real Estate,EBIT -> LNST,Financing and tax drag,,insufficient,Insufficient Data
TCH,2018Q3,8075,Real Estate,LNST -> CFO,Earnings quality,,insufficient,Insufficient Data
TCH,2018Q3,8075,Real Estate,CFO -> FCF,Cash after investment,,insufficient,Insufficient Data
TCH,2018Q3,8075,Real Estate,FCF -> Equity / Balance Sheet,Self-funded growth,,insufficient,Insufficient Data
TCH,2018Q4,8076,Real Estate,Revenue -> Gross Profit,Revenue quality,,insufficient,Insufficient Data
TCH,2018Q4,8076,Real Estate,Gross Profit -> EBIT,Operating cost control,,insufficient,Insufficient Data
TCH,2018Q4,8076,Real Estate,EBIT -> LNST,Financing and tax drag,,insufficient,Insufficient Data
TCH,2018Q4,8076,Real Estate,LNST -> CFO,Earnings quality,,insufficient,Insufficient Data
TCH,2018Q4,8076,Real Estate,CFO -> FCF,Cash after investment,100.0,confirmed,Low
